NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",23-2011,Paralegals and Legal Assistants,detailed,"2,530",9.6,0.47,4,29.11,"60,560",2.1,18.19,22.58,28.25,34.72,40.88,"37,830","46,970","58,760","72,210","85,030",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",23-2090,Miscellaneous Legal Support Workers,broad,"14,030",5.0,2.60,~,25.91,"53,900",1.6,14.35,18.38,23.97,30.49,39.31,"29,850","38,240","49,850","63,420","81,770",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"13,770",5.0,2.55,19,25.76,"53,590",1.6,14.31,18.33,23.89,30.38,38.91,"29,770","38,120","49,700","63,180","80,930",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",23-2099,"Legal Support Workers, All Other",detailed,270,16.4,0.05,1,33.64,"69,970",6.4,16.92,22.05,29.51,45.94,56.77,"35,200","45,870","61,390","95,560","118,090",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",25-0000,"Education, Training, and Library Occupations",major,100,26.9,0.02,~,36.90,"76,740",3.0,20.29,31.87,39.72,45.80,49.26,"42,210","66,290","82,620","95,260","102,450",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,900",10.9,0.35,3,34.55,"71,850",3.2,17.95,23.50,31.65,43.61,56.50,"37,350","48,890","65,840","90,720","117,520",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-1000,Art and Design Workers,minor,530,7.6,0.10,~,34.54,"71,840",6.2,19.21,24.41,31.64,43.53,56.73,"39,960","50,760","65,820","90,540","118,000",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-1010,Artists and Related Workers,broad,140,5.3,0.03,~,48.16,"100,180",2.6,32.21,39.52,48.52,57.83,63.69,"66,990","82,210","100,930","120,280","132,480",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-1011,Art Directors,detailed,40,12.5,0.01,~,51.53,"107,190",3.5,35.42,42.66,50.61,58.99,64.79,"73,680","88,730","105,270","122,700","134,760",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-1020,Designers,broad,390,9.1,0.07,~,29.84,"62,060",3.8,17.49,22.51,28.32,35.65,45.40,"36,380","46,820","58,900","74,150","94,430",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-1021,Commercial and Industrial Designers,detailed,30,12.6,0.01,~,36.14,"75,180",2.6,25.90,30.47,35.56,40.75,48.52,"53,870","63,380","73,960","84,770","100,930",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-1024,Graphic Designers,detailed,340,10.1,0.06,1,27.89,"58,010",2.5,16.62,21.74,27.30,33.46,39.53,"34,570","45,220","56,780","69,610","82,220",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-2000,"Entertainers and Performers, Sports and Related Workers",minor,60,43.4,0.01,~,39.57,"82,310",3.7,15.32,27.99,37.94,48.56,60.15,"31,870","58,220","78,920","101,000","125,110",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-2010,"Actors, Producers, and Directors",broad,60,43.4,0.01,~,39.57,"82,310",3.7,15.32,27.99,37.94,48.56,60.15,"31,870","58,220","78,920","101,000","125,110",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-2012,Producers and Directors,detailed,60,43.4,0.01,~,39.57,"82,310",3.7,15.32,27.99,37.94,48.56,60.15,"31,870","58,220","78,920","101,000","125,110",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3000,Media and Communication Workers,minor,"1,250",11.9,0.23,~,34.50,"71,760",3.4,17.72,23.08,31.44,43.57,56.67,"36,850","48,010","65,400","90,620","117,870",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3030,Public Relations Specialists,broad,980,14.3,0.18,~,35.16,"73,130",3.9,17.93,23.55,31.97,44.26,58.40,"37,300","48,980","66,500","92,060","121,470",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3031,Public Relations Specialists,detailed,980,14.3,0.18,2,35.16,"73,130",3.9,17.93,23.55,31.97,44.26,58.40,"37,300","48,980","66,500","92,060","121,470",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3040,Writers and Editors,broad,180,8.9,0.03,~,35.29,"73,390",3.8,20.74,25.83,32.48,43.92,54.15,"43,140","53,730","67,550","91,340","112,640",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3041,Editors,detailed,40,19.4,0.01,~,37.42,"77,840",6.5,20.05,26.23,30.65,47.23,60.11,"41,710","54,570","63,760","98,250","125,030",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3042,Technical Writers,detailed,40,12.4,0.01,~,30.66,"63,780",3.1,21.77,25.33,29.24,36.14,42.89,"45,290","52,680","60,820","75,170","89,210",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3043,Writers and Authors,detailed,110,12.0,0.02,~,36.23,"75,370",5.2,20.31,25.97,35.07,45.84,55.76,"42,240","54,010","72,930","95,340","115,990",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3090,Miscellaneous Media and Communication Workers,broad,80,20.1,0.02,~,24.72,"51,410",10.4,13.29,16.31,21.27,33.67,43.37,"27,650","33,930","44,240","70,040","90,220",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-3091,Interpreters and Translators,detailed,60,19.9,0.01,~,21.50,"44,720",10.7,13.29,15.49,19.83,23.29,35.94,"27,640","32,220","41,240","48,440","74,750",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-4000,Media and Communication Equipment Workers,minor,70,28.2,0.01,~,31.50,"65,510",6.2,17.47,22.13,29.72,40.30,48.17,"36,350","46,030","61,820","83,810","100,190",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-4010,Broadcast and Sound Engineering Technicians and Radio Operators,broad,**,**,**,~,25.14,"52,300",4.2,16.29,18.68,23.76,29.50,37.61,"33,890","38,860","49,410","61,370","78,230",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",27-4011,Audio and Video Equipment Technicians,detailed,**,**,**,~,25.14,"52,300",4.2,16.29,18.68,23.76,29.50,37.61,"33,890","38,860","49,410","61,370","78,230",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-0000,Healthcare Practitioners and Technical Occupations,major,"1,720",8.1,0.32,2,36.18,"75,250",1.7,22.08,29.23,36.00,43.40,49.60,"45,940","60,800","74,880","90,260","103,160",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-1000,Health Diagnosing and Treating Practitioners,minor,"1,140",9.8,0.21,~,36.79,"76,530",1.5,26.12,30.95,36.13,42.41,48.55,"54,320","64,380","75,140","88,220","100,980",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-1140,Registered Nurses,broad,"1,120",10.0,0.21,~,36.56,"76,050",1.5,26.10,30.92,36.07,42.25,48.42,"54,300","64,320","75,020","87,880","100,720",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-1141,Registered Nurses,detailed,"1,120",10.0,0.21,1,36.56,"76,050",1.5,26.10,30.92,36.07,42.25,48.42,"54,300","64,320","75,020","87,880","100,720",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-2000,Health Technologists and Technicians,minor,120,32.7,0.02,~,19.47,"40,510",3.5,14.98,16.34,18.44,21.97,25.52,"31,160","33,990","38,350","45,710","53,070",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-2070,Medical Records and Health Information Technicians,broad,110,33.4,0.02,~,19.45,"40,460",3.3,15.12,16.39,18.45,21.90,24.88,"31,460","34,100","38,370","45,560","51,740",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-2071,Medical Records and Health Information Technicians,detailed,110,33.4,0.02,~,19.45,"40,460",3.3,15.12,16.39,18.45,21.90,24.88,"31,460","34,100","38,370","45,560","51,740",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-9000,Other Healthcare Practitioners and Technical Occupations,minor,460,12.8,0.09,~,38.90,"80,900",2.7,22.99,31.36,39.30,47.41,55.53,"47,820","65,220","81,750","98,620","115,490",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-9010,Occupational Health and Safety Specialists and Technicians,broad,450,13.0,0.08,~,39.03,"81,180",2.8,22.98,31.58,39.47,47.54,55.72,"47,790","65,680","82,090","98,890","115,890",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-9011,Occupational Health and Safety Specialists,detailed,400,13.2,0.07,1,39.74,"82,660",2.7,25.32,32.79,39.90,47.52,55.59,"52,660","68,200","82,990","98,840","115,630",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",29-9012,Occupational Health and Safety Technicians,detailed,50,25.6,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-0000,Protective Service Occupations,major,840,8.0,0.16,1,22.03,"45,820",3.8,11.56,15.73,18.90,25.45,38.22,"24,050","32,710","39,310","52,940","79,500",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-1000,Supervisors of Protective Service Workers,minor,40,6.8,0.01,~,31.60,"65,720",3.2,20.54,25.08,31.95,37.27,42.46,"42,720","52,170","66,460","77,530","88,320",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,40,6.8,0.01,~,31.60,"65,720",3.2,20.54,25.08,31.95,37.27,42.46,"42,720","52,170","66,460","77,530","88,320",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,40,6.8,0.01,~,31.60,"65,720",3.2,20.54,25.08,31.95,37.27,42.46,"42,720","52,170","66,460","77,530","88,320",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-9000,Other Protective Service Workers,minor,800,8.2,0.15,~,21.60,"44,930",4.0,11.46,15.53,18.62,24.69,37.69,"23,840","32,300","38,730","51,360","78,390",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-9020,Private Detectives and Investigators,broad,190,12.1,0.04,~,30.45,"63,340",4.6,15.90,22.19,29.57,38.07,46.66,"33,080","46,160","61,500","79,190","97,050",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-9021,Private Detectives and Investigators,detailed,190,12.1,0.04,~,30.45,"63,340",4.6,15.90,22.19,29.57,38.07,46.66,"33,080","46,160","61,500","79,190","97,050",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-9030,Security Guards and Gaming Surveillance Officers,broad,600,10.2,0.11,~,18.50,"38,470",3.6,10.96,14.58,17.44,20.74,24.88,"22,810","30,330","36,280","43,150","51,750",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",33-9032,Security Guards,detailed,600,10.2,0.11,~,18.50,"38,470",3.6,10.96,14.58,17.44,20.74,24.88,"22,810","30,330","36,280","43,150","51,750",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-0000,Food Preparation and Serving Related Occupations,major,190,14.0,0.03,~,16.85,"35,050",3.0,10.34,11.98,14.37,18.52,28.70,"21,510","24,920","29,880","38,520","59,700",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-1000,Supervisors of Food Preparation and Serving Workers,minor,30,19.0,0.01,~,24.40,"50,750",5.0,13.70,17.83,25.27,29.90,34.78,"28,500","37,080","52,550","62,190","72,350",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-1010,Supervisors of Food Preparation and Serving Workers,broad,30,19.0,0.01,~,24.40,"50,750",5.0,13.70,17.83,25.27,29.90,34.78,"28,500","37,080","52,550","62,190","72,350",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-2000,Cooks and Food Preparation Workers,minor,70,16.0,0.01,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-2010,Cooks,broad,60,12.9,0.01,~,18.66,"38,810",6.3,10.69,13.64,16.49,19.80,30.38,"22,240","28,360","34,310","41,180","63,190",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-2012,"Cooks, Institution and Cafeteria",detailed,50,10.8,0.01,~,17.10,"35,560",6.3,11.07,13.70,16.19,18.26,23.30,"23,030","28,490","33,670","37,980","48,460",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-3000,Food and Beverage Serving Workers,minor,**,**,**,~,13.91,"28,930",2.8,10.78,11.64,13.12,14.72,18.29,"22,430","24,210","27,280","30,620","38,040",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-3020,Fast Food and Counter Workers,broad,40,16.1,0.01,~,13.53,"28,140",3.0,10.15,12.20,13.39,14.60,17.20,"21,120","25,370","27,850","30,370","35,780",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,40,16.7,0.01,~,13.53,"28,140",3.2,10.03,12.15,13.37,14.61,17.31,"20,860","25,270","27,810","30,390","36,000",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,600,13.8,0.11,1,15.07,"31,340",2.1,9.17,10.89,13.90,18.33,23.13,"19,080","22,650","28,910","38,120","48,110",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,40,22.2,0.01,~,24.59,"51,150",4.5,15.26,19.24,23.53,30.47,36.00,"31,730","40,020","48,950","63,370","74,880",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,40,22.2,0.01,~,24.59,"51,150",4.5,15.26,19.24,23.53,30.47,36.00,"31,730","40,020","48,950","63,370","74,880",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,30,24.4,0.01,~,23.32,"48,510",4.6,14.81,18.50,22.57,28.46,34.30,"30,810","38,480","46,950","59,200","71,350",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-2000,Building Cleaning and Pest Control Workers,minor,530,15.4,0.10,~,14.26,"29,670",2.1,9.08,10.60,13.48,17.22,21.47,"18,880","22,050","28,030","35,820","44,650",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-2010,Building Cleaning Workers,broad,530,15.4,0.10,~,14.26,"29,670",2.1,9.08,10.60,13.48,17.22,21.47,"18,880","22,050","28,030","35,820","44,650",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,520,15.6,0.10,1,14.22,"29,580",2.2,9.07,10.56,13.41,17.17,21.45,"18,860","21,970","27,900","35,710","44,620",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-3000,Grounds Maintenance Workers,minor,40,23.9,0.01,~,17.09,"35,550",6.1,10.19,11.53,15.36,22.52,25.60,"21,200","23,970","31,940","46,830","53,260",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-3010,Grounds Maintenance Workers,broad,40,23.9,0.01,~,17.09,"35,550",6.1,10.19,11.53,15.36,22.52,25.60,"21,200","23,970","31,940","46,830","53,260",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",37-3011,Landscaping and Groundskeeping Workers,detailed,40,23.9,0.01,~,17.09,"35,550",6.1,10.19,11.53,15.36,22.52,25.60,"21,200","23,970","31,940","46,830","53,260",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",39-0000,Personal Care and Service Occupations,major,70,26.9,0.01,~,18.30,"38,070",11.9,10.09,11.26,15.74,22.85,27.77,"20,990","23,410","32,730","47,540","57,750",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",39-9000,Other Personal Care and Service Workers,minor,70,27.0,0.01,~,17.85,"37,130",12.2,10.05,11.16,14.96,22.38,25.70,"20,900","23,210","31,120","46,560","53,450",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",39-9030,Recreation and Fitness Workers,broad,40,30.5,0.01,~,22.29,"46,360",13.4,10.19,16.33,21.63,24.58,31.89,"21,190","33,960","45,000","51,130","66,320",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",39-9031,Fitness Trainers and Aerobics Instructors,detailed,40,30.5,0.01,~,22.29,"46,360",13.4,10.19,16.33,21.63,24.58,31.89,"21,190","33,960","45,000","51,130","66,320",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-0000,Sales and Related Occupations,major,"47,290",5.6,8.76,48,33.98,"70,680",2.5,14.77,18.65,26.32,39.49,60.68,"30,730","38,790","54,740","82,140","126,200",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-1000,Supervisors of Sales Workers,minor,"3,210",6.4,0.60,~,44.75,"93,080",4.1,24.92,30.66,40.26,53.12,63.72,"51,840","63,780","83,730","110,480","132,550",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-1010,First-Line Supervisors of Sales Workers,broad,"3,210",6.4,0.60,~,44.75,"93,080",4.1,24.92,30.66,40.26,53.12,63.72,"51,840","63,780","83,730","110,480","132,550",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,70,35.8,0.01,~,32.14,"66,850",12.5,14.70,22.59,31.23,39.89,50.28,"30,580","47,000","64,960","82,980","104,580",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"3,150",6.5,0.58,6,45.01,"93,630",4.1,25.08,30.84,40.51,53.35,63.92,"52,160","64,150","84,260","110,960","132,960",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3000,"Sales Representatives, Services",minor,"42,750",5.7,7.92,~,33.33,"69,330",2.7,14.84,18.47,25.47,38.09,60.11,"30,860","38,410","52,990","79,230","125,040",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3020,Insurance Sales Agents,broad,"38,580",6.2,7.15,~,33.24,"69,130",3.0,15.06,18.48,25.31,37.98,59.79,"31,320","38,440","52,640","78,990","124,370",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3021,Insurance Sales Agents,detailed,"38,580",6.2,7.15,42,33.24,"69,130",3.0,15.06,18.48,25.31,37.98,59.79,"31,320","38,440","52,640","78,990","124,370",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"1,550",18.8,0.29,~,41.73,"86,800",8.0,17.40,22.75,32.36,52.35,75.28,"36,190","47,310","67,310","108,880","156,570",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"1,550",18.8,0.29,1,41.73,"86,800",8.0,17.40,22.75,32.36,52.35,75.28,"36,190","47,310","67,310","108,880","156,570",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3040,Travel Agents,broad,220,28.9,0.04,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3041,Travel Agents,detailed,220,28.9,0.04,1,*,*,*,*,*,*,*,*,*,*,*,*,*,,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3090,"Miscellaneous Sales Representatives, Services",broad,"2,390",12.1,0.44,~,30.36,"63,140",7.1,11.79,16.62,24.89,34.95,50.91,"24,520","34,580","51,770","72,700","105,890",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-3099,"Sales Representatives, Services, All Other",detailed,"2,390",12.1,0.44,4,30.36,"63,140",7.1,11.79,16.62,24.89,34.95,50.91,"24,520","34,580","51,770","72,700","105,890",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-9000,Other Sales and Related Workers,minor,930,21.3,0.17,~,28.60,"59,480",15.5,10.17,11.95,16.47,28.04,63.47,"21,150","24,850","34,250","58,320","132,010",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-9020,Real Estate Brokers and Sales Agents,broad,300,37.3,0.05,~,52.62,"109,450",17.5,14.72,18.24,34.44,67.93,#,"30,620","37,950","71,630","141,290",#,,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-9021,Real Estate Brokers,detailed,170,48.4,0.03,~,59.50,"123,760",14.2,13.44,18.00,38.63,89.41,#,"27,960","37,440","80,350","185,980",#,,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-9040,Telemarketers,broad,450,35.9,0.08,~,13.07,"27,190",4.0,9.66,10.61,12.20,15.18,17.83,"20,100","22,080","25,380","31,580","37,090",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-9041,Telemarketers,detailed,450,35.9,0.08,~,13.07,"27,190",4.0,9.66,10.61,12.20,15.18,17.83,"20,100","22,080","25,380","31,580","37,090",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-9090,Miscellaneous Sales and Related Workers,broad,180,15.2,0.03,~,28.33,"58,920",12.3,11.25,16.74,21.86,31.60,62.39,"23,410","34,830","45,470","65,720","129,770",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",41-9099,"Sales and Related Workers, All Other",detailed,180,15.2,0.03,~,28.33,"58,920",12.3,11.25,16.74,21.86,31.60,62.39,"23,410","34,830","45,470","65,720","129,770",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-0000,Office and Administrative Support Occupations,major,"179,260",2.7,33.21,67,21.02,"43,710",0.7,12.92,15.71,19.23,24.38,31.11,"26,870","32,680","39,990","50,700","64,710",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-1000,Supervisors of Office and Administrative Support Workers,minor,"14,720",3.3,2.73,~,34.31,"71,370",0.9,20.24,25.56,32.21,40.85,52.16,"42,100","53,160","67,000","84,970","108,490",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"14,720",3.3,2.73,~,34.31,"71,370",0.9,20.24,25.56,32.21,40.85,52.16,"42,100","53,160","67,000","84,970","108,490",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"14,720",3.3,2.73,15,34.31,"71,370",0.9,20.24,25.56,32.21,40.85,52.16,"42,100","53,160","67,000","84,970","108,490",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-2000,Communications Equipment Operators,minor,640,21.8,0.12,~,14.89,"30,960",5.8,10.73,12.21,14.44,17.29,19.63,"22,320","25,400","30,030","35,960","40,830",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-2010,"Switchboard Operators, Including Answering Service",broad,560,21.1,0.10,~,14.85,"30,880",5.9,10.70,12.16,14.40,17.28,19.65,"22,260","25,300","29,950","35,930","40,870",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-2011,"Switchboard Operators, Including Answering Service",detailed,560,21.1,0.10,1,14.85,"30,880",5.9,10.70,12.16,14.40,17.28,19.65,"22,260","25,300","29,950","35,930","40,870",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-2020,Telephone Operators,broad,80,27.9,0.01,~,15.08,"31,360",6.5,10.90,12.64,14.58,17.21,19.51,"22,680","26,300","30,320","35,800","40,570",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-2021,Telephone Operators,detailed,80,27.9,0.01,~,15.08,"31,360",6.5,10.90,12.64,14.58,17.21,19.51,"22,680","26,300","30,320","35,800","40,570",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3000,Financial Clerks,minor,"11,470",5.0,2.12,~,20.61,"42,870",1.0,13.28,16.15,19.89,24.21,29.37,"27,620","33,580","41,370","50,350","61,100",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3010,Bill and Account Collectors,broad,"1,370",8.0,0.25,~,22.49,"46,780",2.1,14.91,17.27,21.53,27.03,31.80,"31,010","35,910","44,780","56,230","66,150",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3011,Bill and Account Collectors,detailed,"1,370",8.0,0.25,1,22.49,"46,780",2.1,14.91,17.27,21.53,27.03,31.80,"31,010","35,910","44,780","56,230","66,150",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3020,Billing and Posting Clerks,broad,"2,690",10.3,0.50,~,19.53,"40,620",2.7,13.19,15.55,18.79,22.76,26.36,"27,430","32,350","39,080","47,340","54,820",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3021,Billing and Posting Clerks,detailed,"2,690",10.3,0.50,2,19.53,"40,620",2.7,13.19,15.55,18.79,22.76,26.36,"27,430","32,350","39,080","47,340","54,820",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"5,830",5.3,1.08,~,20.31,"42,250",1.1,12.77,15.85,19.70,24.07,29.15,"26,570","32,960","40,980","50,070","60,640",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"5,830",5.3,1.08,12,20.31,"42,250",1.1,12.77,15.85,19.70,24.07,29.15,"26,570","32,960","40,980","50,070","60,640",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3050,Payroll and Timekeeping Clerks,broad,440,7.9,0.08,~,23.17,"48,200",1.8,15.35,18.87,22.74,27.26,31.40,"31,930","39,250","47,300","56,700","65,320",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3051,Payroll and Timekeeping Clerks,detailed,440,7.9,0.08,1,23.17,"48,200",1.8,15.35,18.87,22.74,27.26,31.40,"31,930","39,250","47,300","56,700","65,320",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3060,Procurement Clerks,broad,320,36.5,0.06,~,23.08,"48,000",2.6,14.94,18.22,22.54,27.31,31.10,"31,060","37,900","46,880","56,810","64,680",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3061,Procurement Clerks,detailed,320,36.5,0.06,~,23.08,"48,000",2.6,14.94,18.22,22.54,27.31,31.10,"31,060","37,900","46,880","56,810","64,680",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3070,Tellers,broad,50,34.3,0.01,~,16.11,"33,500",3.6,11.93,13.54,15.91,18.23,21.08,"24,810","28,160","33,100","37,910","43,850",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3071,Tellers,detailed,50,34.3,0.01,~,16.11,"33,500",3.6,11.93,13.54,15.91,18.23,21.08,"24,810","28,160","33,100","37,910","43,850",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3090,Miscellaneous Financial Clerks,broad,770,20.5,0.14,~,21.13,"43,950",3.2,14.81,17.13,20.65,24.73,29.09,"30,800","35,620","42,960","51,430","60,510",,
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",43-3099,"Financial Clerks, All Other",detailed,770,20.5,0.14,1,21.13,"43,950",3.2,14.81,17.13,20.65,24.73,29.09,"30,800","35,620","42,960","51,430","60,510",,
